,DATA,UF_VENDA,PRINCIPIO_ATIVO,QTD_VENDIDA
0,2022-07-01,AC,AZITROMICINA,12
1,2022-07-01,AC,AZITROMICINA DI-HIDRATADA,307
2,2022-07-01,AL,AZITROMICINA,91
3,2022-07-01,AL,AZITROMICINA DI-HIDRATADA,538
4,2022-07-01,AM,AZITROMICINA,148
5,2022-07-01,AM,AZITROMICINA DI-HIDRATADA,1073
6,2022-07-01,AP,AZITROMICINA,354
7,2022-07-01,AP,AZITROMICINA DI-HIDRATADA,762
8,2022-07-01,BA,AZITROMICINA,484
9,2022-07-01,BA,AZITROMICINA DI-HIDRATADA,3923
10,2022-07-01,BA,SULFATO DE HIDROXICLOROQUINA,2
11,2022-07-01,CE,AZITROMICINA,566
12,2022-07-01,CE,AZITROMICINA DI-HIDRATADA,1514
13,2022-07-01,CE,SULFATO DE HIDROXICLOROQUINA,23
14,2022-07-01,DF,AZITROMICINA,157
15,2022-07-01,DF,AZITROMICINA DI-HIDRATADA,1291
16,2022-07-01,DF,SULFATO DE HIDROXICLOROQUINA,8
17,2022-07-01,ES,AZITROMICINA,108
18,2022-07-01,ES,AZITROMICINA DI-HIDRATADA,1716
19,2022-07-01,ES,SULFATO DE HIDROXICLOROQUINA,12
20,2022-07-01,GO,AZITROMICINA,530
21,2022-07-01,GO,AZITROMICINA DI-HIDRATADA,2070
22,2022-07-01,GO,IVERMECTINA,68
23,2022-07-01,GO,SULFATO DE HIDROXICLOROQUINA,7
24,2022-07-01,MA,AZITROMICINA,80
25,2022-07-01,MA,AZITROMICINA DI-HIDRATADA,1332
26,2022-07-01,MG,AZITROMICINA,1040
27,2022-07-01,MG,AZITROMICINA DI-HIDRATADA,9660
28,2022-07-01,MG,SULFATO DE HIDROXICLOROQUINA,26
29,2022-07-01,MS,AZITROMICINA,274
30,2022-07-01,MS,AZITROMICINA DI-HIDRATADA,1012
31,2022-07-01,MS,SULFATO DE HIDROXICLOROQUINA,13
32,2022-07-01,MT,AZITROMICINA,568
33,2022-07-01,MT,AZITROMICINA DI-HIDRATADA,2041
34,2022-07-01,MT,SULFATO DE HIDROXICLOROQUINA,3
35,2022-07-01,PA,AZITROMICINA,132
36,2022-07-01,PA,AZITROMICINA DI-HIDRATADA,1672
37,2022-07-01,PA,SULFATO DE HIDROXICLOROQUINA,6
38,2022-07-01,PB,AZITROMICINA,194
39,2022-07-01,PB,AZITROMICINA DI-HIDRATADA,1180
40,2022-07-01,PB,SULFATO DE HIDROXICLOROQUINA,8
41,2022-07-01,PE,AZITROMICINA,198
42,2022-07-01,PE,AZITROMICINA DI-HIDRATADA,1716
43,2022-07-01,PE,SULFATO DE HIDROXICLOROQUINA,19
44,2022-07-01,PI,AZITROMICINA,28
45,2022-07-01,PI,AZITROMICINA DI-HIDRATADA,650
46,2022-07-01,PR,AZITROMICINA,1047
47,2022-07-01,PR,AZITROMICINA DI-HIDRATADA,4019
48,2022-07-01,PR,SULFATO DE HIDROXICLOROQUINA,9
49,2022-07-01,RJ,AZITROMICINA,1640
50,2022-07-01,RJ,AZITROMICINA DI-HIDRATADA,8318
51,2022-07-01,RJ,SULFATO DE HIDROXICLOROQUINA,55
52,2022-07-01,RN,AZITROMICINA,63
53,2022-07-01,RN,AZITROMICINA DI-HIDRATADA,1611
54,2022-07-01,RN,SULFATO DE HIDROXICLOROQUINA,6
55,2022-07-01,RO,AZITROMICINA,212
56,2022-07-01,RO,AZITROMICINA DI-HIDRATADA,2863
57,2022-07-01,RO,SULFATO DE HIDROXICLOROQUINA,1
58,2022-07-01,RR,AZITROMICINA,123
59,2022-07-01,RR,AZITROMICINA DI-HIDRATADA,624
60,2022-07-01,RS,AZITROMICINA,1352
61,2022-07-01,RS,AZITROMICINA DI-HIDRATADA,4807
62,2022-07-01,RS,SULFATO DE HIDROXICLOROQUINA,32
63,2022-07-01,SC,AZITROMICINA,318
64,2022-07-01,SC,AZITROMICINA DI-HIDRATADA,1756
65,2022-07-01,SC,SULFATO DE HIDROXICLOROQUINA,14
66,2022-07-01,SE,AZITROMICINA,103
67,2022-07-01,SE,AZITROMICINA DI-HIDRATADA,755
68,2022-07-01,SE,SULFATO DE HIDROXICLOROQUINA,1
69,2022-07-01,SP,AZITROMICINA,3604
70,2022-07-01,SP,AZITROMICINA DI-HIDRATADA,20672
71,2022-07-01,SP,SULFATO DE HIDROXICLOROQUINA,77
72,2022-07-01,TO,AZITROMICINA,133
73,2022-07-01,TO,AZITROMICINA DI-HIDRATADA,1189
74,2022-07-01,TO,SULFATO DE HIDROXICLOROQUINA,3
